"","NUME","CMR","Data","Temp"
"3142","Timisoara","Banat-Crisana","X1989.01.01",10.9741640090942
"3143","Sibiu","TransilvaniaS","X1989.01.01",8.88901329040527
"3144","Fagaras","TransilvaniaS","X1989.01.01",8.86372566223145
"3145","Lacauti","TransilvaniaS","X1989.01.01",3.20665764808655
"3146","Tecuci","Moldova","X1989.01.01",11.1775894165039
"3147","Sf. Gheorghe","TransilvaniaS","X1989.01.01",7.70898628234863
"3148","Deva","Banat-Crisana","X1989.01.01",9.96194553375244
"3149","Sebes","TransilvaniaS","X1989.01.01",9.94178104400635
"3150","Tg. Seciuesc","TransilvaniaS","X1989.01.01",7.82797241210938
"3151","Sannicolau Mare","Banat-Crisana","X1989.01.01",11.0260276794434
"3152","Alba Iulia","TransilvaniaS","X1989.01.01",10.0852327346802
"3153","Baraolt","TransilvaniaS","X1989.01.01",7.56939744949341
"3154","Adjud","Moldova","X1989.01.01",10.8515071868896
"3155","Arad","Banat-Crisana","X1989.01.01",10.6286849975586
"3156","Dumbraveni","TransilvaniaS","X1989.01.01",9.03520584106445
"3157","Barlad","Moldova","X1989.01.01",10.951753616333
"3158","Tg. Ocna","Moldova","X1989.01.01",9.92967128753662
"3159","Miercurea Ciuc","TransilvaniaS","X1989.01.01",6.70254802703857
"3160","Chisineu Cris","Banat-Crisana","X1989.01.01",10.8487396240234
"3161","Tg. Mures","TransilvaniaS","X1989.01.01",9.2629861831665
"3162","Baisoara","TransilvaniaN","X1989.01.01",4.93194532394409
"3163","Bacau","Moldova","X1989.01.01",10.5504932403564
"3164","Bucin","TransilvaniaS","X1989.01.01",5.40964365005493
"3165","Vaslui","Moldova","X1989.01.01",10.1813154220581
"3166","Stana de Vale","Banat-Crisana","X1989.01.01",5.15958881378174
"3167","Joseni","TransilvaniaS","X1989.01.01",6.34082174301147
"3168","Sarmasu","TransilvaniaS","X1989.01.01",8.66756153106689
"3169","Holod","Banat-Crisana","X1989.01.01",10.3410682678223
"3170","Vladeasa 1800","TransilvaniaN","X1989.01.01",4.95745182037354
"3171","Cluj-Napoca","TransilvaniaN","X1989.01.01",9.30517768859863
"3172","Negresti","Moldova","X1989.01.01",10.2656984329224
"3173","Roman","Moldova","X1989.01.01",10.2933969497681
"3174","Ceahlau Toaca","Moldova","X1989.01.01",8.00605487823486
"3175","Piatra Neamt","Moldova","X1989.01.01",9.98854827880859
"3176","Borod","Banat-Crisana","X1989.01.01",9.14019203186035
"3177","Oradea","Banat-Crisana","X1989.01.01",10.4920825958252
"3178","Bistrita","TransilvaniaN","X1989.01.01",7.90898609161377
"3179","Dej","TransilvaniaN","X1989.01.01",9.617506980896
"3180","Iasi","Moldova","X1989.01.01",10.9246025085449
"3181","Zalau","TransilvaniaN","X1989.01.01",9.31301403045654
"3182","Cotnari","Moldova","X1989.01.01",10.422137260437
"3183","Supuru de Jos","TransilvaniaN","X1989.01.01",10.3406028747559
"3184","Iezer","TransilvaniaN","X1989.01.01",3.52410960197449
"3185","Suceava","Moldova","X1989.01.01",9.18668460845947
"3186","Baia Mare","TransilvaniaN","X1989.01.01",8.61904144287109
"3187","Botosani","Moldova","X1989.01.01",10.6439447402954
"3188","Satu Mare","TransilvaniaN","X1989.01.01",10.2641916275024
"3189","Radauti","Moldova","X1989.01.01",8.78682231903076
"3190","Sighetul Marmatiei","TransilvaniaN","X1989.01.01",8.15986347198486
"3191","Zimnicea","Muntenia","X1990.01.01",12.04079246521
"3192","Turnu Magurele","Muntenia","X1990.01.01",11.6504917144775
"3193","Bechet","Oltenia","X1990.01.01",11.9923219680786
"3194","Mangalia","Dobrogea","X1990.01.01",12.4416389465332
"3195","Giurgiu","Muntenia","X1990.01.01",12.0154914855957
"3196","Calafat","Oltenia","X1990.01.01",12.1563386917114
"3197","Alexandria","Muntenia","X1990.01.01",11.9433336257935
"3198","Bailesti","Oltenia","X1990.01.01",11.9627599716187
"3199","Caracal","Oltenia","X1990.01.01",11.8608198165894
"3200","Rosiori de Vede","Muntenia","X1990.01.01",11.8074588775635
"3201","Calarasi","Dobrogea","X1990.01.01",12.0476779937744
"3202","Constanta","Dobrogea","X1990.01.01",12.4279508590698
"3203","Craiova","Oltenia","X1990.01.01",11.4762563705444
"3204","Medgidia","Dobrogea","X1990.01.01",12.11412525177
"3205","Videle","Muntenia","X1990.01.01",11.5577049255371
"3206","Slatina","Oltenia","X1990.01.01",11.6237707138062
"3207","Baneasa","Muntenia","X1990.01.01",11.5020217895508
"3208","Slobozia","Dobrogea","X1990.01.01",11.7857103347778
"3209","Stolnici","Muntenia","X1990.01.01",11.2397537231445
"3210","Drobeta Turnu-Severin","Oltenia","X1990.01.01",12.0948629379272
"3211","Titu","Muntenia","X1990.01.01",11.0695629119873
"3212","Urziceni","Muntenia","X1990.01.01",11.6386070251465
"3213","Moldova Veche","Banat-Crisana","X1990.01.01",12.0022954940796
"3214","Dragasani","Oltenia","X1990.01.01",11.1128692626953
"3215","Grivita","Dobrogea","X1990.01.01",11.6841802597046
"3216","Jurilovca","Dobrogea","X1990.01.01",12.2471313476562
"3217","Pitesti","Muntenia","X1990.01.01",10.8734703063965
"3218","Tg. Logresti","Oltenia","X1990.01.01",10.6971588134766
"3219","Sf. Gheorghe","Dobrogea","X1990.01.01",11.9551362991333
"3220","Targoviste","Muntenia","X1990.01.01",10.7217483520508
"3221","Ploiesti","Muntenia","X1990.01.01",11.0610380172729
"3222","Moraresti","Muntenia","X1990.01.01",10.3847818374634
"3223","Apa Neagra","Oltenia","X1990.01.01",10.7121858596802
"3224","Oravita","Banat-Crisana","X1990.01.01",11.1356010437012
"3225","Tg. Jiu","Oltenia","X1990.01.01",10.7928142547607
"3226","Ramnicu Valcea","Oltenia","X1990.01.01",10.6559019088745
"3227","Semenic","Banat-Crisana","X1990.01.01",6.89409828186035
"3228","Curtea de Arges","Muntenia","X1990.01.01",10.0472135543823
"3229","Buzau","Muntenia","X1990.01.01",11.8710107803345
"3230","Sulina","Dobrogea","X1990.01.01",12.088306427002
"3231","Tulcea","Dobrogea","X1990.01.01",12.1900548934937
"3232","Gorgova","Dobrogea","X1990.01.01",12.0658473968506
"3233","Braila","Dobrogea","X1990.01.01",11.9181146621704
"3234","Tarcu","Banat-Crisana","X1990.01.01",5.72387981414795
"3235","Campulung Muscel","Muntenia","X1990.01.01",9.11366081237793
"3236","Resita","Banat-Crisana","X1990.01.01",10.9320764541626
"3237","Patarlagele","Muntenia","X1990.01.01",9.8292350769043
"3238","Banloc","Banat-Crisana","X1990.01.01",11.7506008148193
"3239","Parang","Oltenia","X1990.01.01",6.93396186828613
"3240","Sinaia 1500","Muntenia","X1990.01.01",5.59557390213013
"3241","Ramnicu Sarat","Muntenia","X1990.01.01",11.560601234436
"3242","Caransebes","Banat-Crisana","X1990.01.01",10.6788520812988
"3243","Petrosani","Oltenia","X1990.01.01",7.50557374954224
"3244","Vf. Omu","Muntenia","X1990.01.01",5.59557390213013
"3245","Fundata","Muntenia","X1990.01.01",4.94226789474487
"3246","Predeal","Muntenia","X1990.01.01",5.30185794830322
"3247","Galati","Moldova","X1990.01.01",11.7042627334595
"3248","Lugoj","Banat-Crisana","X1990.01.01",10.9513931274414
"3249","Intorsura Buzaului","Muntenia","X1990.01.01",6.76469945907593
"3250","Focsani","Moldova","X1990.01.01",11.7627048492432
"3251","Brasov","TransilvaniaS","X1990.01.01",8.12103843688965
"3252","Timisoara","Banat-Crisana","X1990.01.01",11.2604370117188
"3253","Sibiu","TransilvaniaS","X1990.01.01",9.08043670654297
"3254","Fagaras","TransilvaniaS","X1990.01.01",8.94784164428711
"3255","Lacauti","TransilvaniaS","X1990.01.01",3.70778679847717
"3256","Tecuci","Moldova","X1990.01.01",11.6087160110474
"3257","Sf. Gheorghe","TransilvaniaS","X1990.01.01",7.78270483016968
"3258","Deva","Banat-Crisana","X1990.01.01",10.0171308517456
"3259","Sebes","TransilvaniaS","X1990.01.01",9.99398899078369
"3260","Tg. Seciuesc","TransilvaniaS","X1990.01.01",7.84855175018311
"3261","Sannicolau Mare","Banat-Crisana","X1990.01.01",11.3509836196899
"3262","Alba Iulia","TransilvaniaS","X1990.01.01",10.1811752319336
"3263","Baraolt","TransilvaniaS","X1990.01.01",7.72535514831543
"3264","Adjud","Moldova","X1990.01.01",11.2576503753662
"3265","Arad","Banat-Crisana","X1990.01.01",10.9110927581787
"3266","Dumbraveni","TransilvaniaS","X1990.01.01",9.10404396057129
"3267","Barlad","Moldova","X1990.01.01",11.3965301513672
"3268","Tg. Ocna","Moldova","X1990.01.01",10.1315851211548
"3269","Miercurea Ciuc","TransilvaniaS","X1990.01.01",6.63885259628296
"3270","Chisineu Cris","Banat-Crisana","X1990.01.01",11.1793718338013
"3271","Tg. Mures","TransilvaniaS","X1990.01.01",9.43650245666504
"3272","Baisoara","TransilvaniaN","X1990.01.01",5.32461738586426
"3273","Bacau","Moldova","X1990.01.01",10.8468580245972
"3274","Bucin","TransilvaniaS","X1990.01.01",5.51439905166626
"3275","Vaslui","Moldova","X1990.01.01",10.5849456787109
"3276","Stana de Vale","Banat-Crisana","X1990.01.01",5.4153003692627
"3277","Joseni","TransilvaniaS","X1990.01.01",6.4327597618103
"3278","Sarmasu","TransilvaniaS","X1990.01.01",9.00606536865234
"3279","Holod","Banat-Crisana","X1990.01.01",10.6678686141968
"3280","Vladeasa 1800","TransilvaniaN","X1990.01.01",5.23218584060669
"3281","Cluj-Napoca","TransilvaniaN","X1990.01.01",9.64734935760498
"3282","Negresti","Moldova","X1990.01.01",10.5426778793335
"3283","Roman","Moldova","X1990.01.01",10.4839067459106
"3284","Ceahlau Toaca","Moldova","X1990.01.01",8.06562805175781
"3285","Piatra Neamt","Moldova","X1990.01.01",10.154426574707
"3286","Borod","Banat-Crisana","X1990.01.01",9.39603805541992
"3287","Oradea","Banat-Crisana","X1990.01.01",10.8486061096191
"3288","Bistrita","TransilvaniaN","X1990.01.01",8.19243144989014
"3289","Dej","TransilvaniaN","X1990.01.01",9.84516429901123
"3290","Iasi","Moldova","X1990.01.01",11.2075958251953
"3291","Zalau","TransilvaniaN","X1990.01.01",9.57054615020752
"3292","Cotnari","Moldova","X1990.01.01",10.6277599334717
"3293","Supuru de Jos","TransilvaniaN","X1990.01.01",10.5791530609131
"3294","Iezer","TransilvaniaN","X1990.01.01",3.75330591201782
"3295","Suceava","Moldova","X1990.01.01",9.33524608612061
"3296","Baia Mare","TransilvaniaN","X1990.01.01",8.87969970703125
"3297","Botosani","Moldova","X1990.01.01",10.9099731445312
"3298","Satu Mare","TransilvaniaN","X1990.01.01",10.4586334228516
"3299","Radauti","Moldova","X1990.01.01",8.88229465484619
"3300","Sighetul Marmatiei","TransilvaniaN","X1990.01.01",8.35775947570801
"3301","Zimnicea","Muntenia","X1991.01.01",10.6519174575806
"3302","Turnu Magurele","Muntenia","X1991.01.01",10.2531776428223
"3303","Bechet","Oltenia","X1991.01.01",10.7824935913086
"3304","Mangalia","Dobrogea","X1991.01.01",11.209397315979
"3305","Giurgiu","Muntenia","X1991.01.01",10.5237531661987
"3306","Calafat","Oltenia","X1991.01.01",10.8805208206177
"3307","Alexandria","Muntenia","X1991.01.01",10.441068649292
"3308","Bailesti","Oltenia","X1991.01.01",10.7727394104004
"3309","Caracal","Oltenia","X1991.01.01",10.3961372375488
"3310","Rosiori de Vede","Muntenia","X1991.01.01",10.2953701019287
"3311","Calarasi","Dobrogea","X1991.01.01",10.5311231613159
"3312","Constanta","Dobrogea","X1991.01.01",11.0931777954102
"3313","Craiova","Oltenia","X1991.01.01",9.99298667907715
"3314","Medgidia","Dobrogea","X1991.01.01",10.6092872619629
"3315","Videle","Muntenia","X1991.01.01",9.95312309265137
"3316","Slatina","Oltenia","X1991.01.01",10.1040277481079
"3317","Baneasa","Muntenia","X1991.01.01",10.0007400512695
"3318","Slobozia","Dobrogea","X1991.01.01",10.2816982269287
"3319","Stolnici","Muntenia","X1991.01.01",9.71419143676758
"3320","Drobeta Turnu-Severin","Oltenia","X1991.01.01",10.7454519271851
"3321","Titu","Muntenia","X1991.01.01",9.68463039398193
"3322","Urziceni","Muntenia","X1991.01.01",10.0247392654419
"3323","Moldova Veche","Banat-Crisana","X1991.01.01",10.6601095199585
"3324","Dragasani","Oltenia","X1991.01.01",9.51364421844482
"3325","Grivita","Dobrogea","X1991.01.01",10.1328220367432
"3326","Jurilovca","Dobrogea","X1991.01.01",10.8697805404663
"3327","Pitesti","Muntenia","X1991.01.01",9.4584379196167
"3328","Tg. Logresti","Oltenia","X1991.01.01",9.46936988830566
"3329","Sf. Gheorghe","Dobrogea","X1991.01.01",10.9969043731689
"3330","Targoviste","Muntenia","X1991.01.01",9.34386348724365
"3331","Ploiesti","Muntenia","X1991.01.01",9.67731475830078
"3332","Moraresti","Muntenia","X1991.01.01",8.80676746368408
"3333","Apa Neagra","Oltenia","X1991.01.01",9.52380847930908
"3334","Oravita","Banat-Crisana","X1991.01.01",9.71032905578613
"3335","Tg. Jiu","Oltenia","X1991.01.01",9.64183521270752
"3336","Ramnicu Valcea","Oltenia","X1991.01.01",9.21167087554932
"3337","Semenic","Banat-Crisana","X1991.01.01",5.345862865448
"3338","Curtea de Arges","Muntenia","X1991.01.01",8.71339702606201
"3339","Buzau","Muntenia","X1991.01.01",10.1930961608887
"3340","Sulina","Dobrogea","X1991.01.01",11.0353975296021
"3341","Tulcea","Dobrogea","X1991.01.01",10.7270135879517
"3342","Gorgova","Dobrogea","X1991.01.01",10.8833694458008
"3343","Braila","Dobrogea","X1991.01.01",10.4023284912109
"3344","Tarcu","Banat-Crisana","X1991.01.01",4.28800010681152
"3345","Campulung Muscel","Muntenia","X1991.01.01",7.77547931671143
"3346","Resita","Banat-Crisana","X1991.01.01",9.64731502532959
"3347","Patarlagele","Muntenia","X1991.01.01",8.53638362884521
"3348","Banloc","Banat-Crisana","X1991.01.01",10.4116163253784
"3349","Parang","Oltenia","X1991.01.01",5.61208200454712
"3350","Sinaia 1500","Muntenia","X1991.01.01",4.08717823028564
"3351","Ramnicu Sarat","Muntenia","X1991.01.01",9.68737030029297
"3352","Caransebes","Banat-Crisana","X1991.01.01",9.46745204925537
"3353","Petrosani","Oltenia","X1991.01.01",6.32616424560547
"3354","Vf. Omu","Muntenia","X1991.01.01",4.08717823028564
"3355","Fundata","Muntenia","X1991.01.01",3.26142454147339
"3356","Predeal","Muntenia","X1991.01.01",3.9594247341156
"3357","Galati","Moldova","X1991.01.01",10.0539722442627
"3358","Lugoj","Banat-Crisana","X1991.01.01",9.826904296875
"3359","Intorsura Buzaului","Muntenia","X1991.01.01",5.83958911895752
"3360","Focsani","Moldova","X1991.01.01",10.054931640625
"3361","Brasov","TransilvaniaS","X1991.01.01",7.32906866073608
"3362","Timisoara","Banat-Crisana","X1991.01.01",9.99586296081543
"3363","Sibiu","TransilvaniaS","X1991.01.01",8.06098651885986
"3364","Fagaras","TransilvaniaS","X1991.01.01",8.0767126083374
"3365","Lacauti","TransilvaniaS","X1991.01.01",2.20443844795227
"3366","Tecuci","Moldova","X1991.01.01",9.93882179260254
"3367","Sf. Gheorghe","TransilvaniaS","X1991.01.01",6.95263004302979
"3368","Deva","Banat-Crisana","X1991.01.01",9.18525981903076
"3369","Sebes","TransilvaniaS","X1991.01.01",9.13178062438965
"3370","Tg. Seciuesc","TransilvaniaS","X1991.01.01",6.91213703155518
"3371","Sannicolau Mare","Banat-Crisana","X1991.01.01",9.97909545898438
"3372","Alba Iulia","TransilvaniaS","X1991.01.01",9.29931545257568
"3373","Baraolt","TransilvaniaS","X1991.01.01",6.98432874679565
"3374","Adjud","Moldova","X1991.01.01",9.53978061676025
"3375","Arad","Banat-Crisana","X1991.01.01",9.69767093658447
"3376","Dumbraveni","TransilvaniaS","X1991.01.01",8.42868518829346
"3377","Barlad","Moldova","X1991.01.01",9.60257530212402
"3378","Tg. Ocna","Moldova","X1991.01.01",8.49191761016846
"3379","Miercurea Ciuc","TransilvaniaS","X1991.01.01",5.7168493270874
"3380","Chisineu Cris","Banat-Crisana","X1991.01.01",9.87583541870117
"3381","Tg. Mures","TransilvaniaS","X1991.01.01",8.67139720916748
"3382","Baisoara","TransilvaniaN","X1991.01.01",4.0493426322937
"3383","Bacau","Moldova","X1991.01.01",9.15293121337891
"3384","Bucin","TransilvaniaS","X1991.01.01",4.63156175613403
"3385","Vaslui","Moldova","X1991.01.01",8.86394500732422
"3386","Stana de Vale","Banat-Crisana","X1991.01.01",4.2351508140564
"3387","Joseni","TransilvaniaS","X1991.01.01",5.5351505279541
"3388","Sarmasu","TransilvaniaS","X1991.01.01",8.09523296356201
"3389","Holod","Banat-Crisana","X1991.01.01",9.46545219421387
"3390","Vladeasa 1800","TransilvaniaN","X1991.01.01",4.02068471908569
"3391","Cluj-Napoca","TransilvaniaN","X1991.01.01",8.72112369537354
"3392","Negresti","Moldova","X1991.01.01",8.80071258544922
"3393","Roman","Moldova","X1991.01.01",8.84613704681396
"3394","Ceahlau Toaca","Moldova","X1991.01.01",6.94830131530762
"3395","Piatra Neamt","Moldova","X1991.01.01",8.4619722366333
"3396","Borod","Banat-Crisana","X1991.01.01",8.31646537780762
"3397","Oradea","Banat-Crisana","X1991.01.01",9.60082149505615
"3398","Bistrita","TransilvaniaN","X1991.01.01",7.43638372421265
"3399","Dej","TransilvaniaN","X1991.01.01",9.15794563293457
"3400","Iasi","Moldova","X1991.01.01",9.30923271179199
"3401","Zalau","TransilvaniaN","X1991.01.01",8.47657489776611
"3402","Cotnari","Moldova","X1991.01.01",8.6720552444458
"3403","Supuru de Jos","TransilvaniaN","X1991.01.01",9.55147933959961
"3404","Iezer","TransilvaniaN","X1991.01.01",2.84580826759338
"3405","Suceava","Moldova","X1991.01.01",7.70194530487061
"3406","Baia Mare","TransilvaniaN","X1991.01.01",8.00893115997314
"3407","Botosani","Moldova","X1991.01.01",9.00087642669678
"3408","Satu Mare","TransilvaniaN","X1991.01.01",9.51446533203125
"3409","Radauti","Moldova","X1991.01.01",7.37827396392822
"3410","Sighetul Marmatiei","TransilvaniaN","X1991.01.01",7.59923267364502
"3411","Zimnicea","Muntenia","X1992.01.01",11.9367942810059
"3412","Turnu Magurele","Muntenia","X1992.01.01",11.4986028671265
"3413","Bechet","Oltenia","X1992.01.01",12.0553150177002
"3414","Mangalia","Dobrogea","X1992.01.01",11.6680002212524
"3415","Giurgiu","Muntenia","X1992.01.01",11.8058080673218
"3416","Calafat","Oltenia","X1992.01.01",12.4128494262695
"3417","Alexandria","Muntenia","X1992.01.01",11.7358903884888
"3418","Bailesti","Oltenia","X1992.01.01",12.2387399673462
"3419","Caracal","Oltenia","X1992.01.01",11.6745758056641
"3420","Rosiori de Vede","Muntenia","X1992.01.01",11.5850687026978
"3421","Calarasi","Dobrogea","X1992.01.01",11.5540552139282
"3422","Constanta","Dobrogea","X1992.01.01",11.7301368713379
"3423","Craiova","Oltenia","X1992.01.01",11.350136756897
"3424","Medgidia","Dobrogea","X1992.01.01",11.3823013305664
"3425","Videle","Muntenia","X1992.01.01",11.09619140625
"3426","Slatina","Oltenia","X1992.01.01",11.3118906021118
"3427","Baneasa","Muntenia","X1992.01.01",10.885890007019
"3428","Slobozia","Dobrogea","X1992.01.01",11.1990957260132
"3429","Stolnici","Muntenia","X1992.01.01",10.7704105377197
"3430","Drobeta Turnu-Severin","Oltenia","X1992.01.01",12.1951503753662
"3431","Titu","Muntenia","X1992.01.01",10.5923557281494
"3432","Urziceni","Muntenia","X1992.01.01",11.120849609375
"3433","Moldova Veche","Banat-Crisana","X1992.01.01",11.9978904724121
"3434","Dragasani","Oltenia","X1992.01.01",10.6188497543335
"3435","Grivita","Dobrogea","X1992.01.01",11.0698356628418
"3436","Jurilovca","Dobrogea","X1992.01.01",11.3892602920532
"3437","Pitesti","Muntenia","X1992.01.01",10.3456716537476
"3438","Tg. Logresti","Oltenia","X1992.01.01",10.3813972473145
"3439","Sf. Gheorghe","Dobrogea","X1992.01.01",11.0682735443115
"3440","Targoviste","Muntenia","X1992.01.01",10.1800270080566
"3441","Ploiesti","Muntenia","X1992.01.01",10.5944385528564
"3442","Moraresti","Muntenia","X1992.01.01",9.70378112792969
"3443","Apa Neagra","Oltenia","X1992.01.01",10.6053695678711
"3444","Oravita","Banat-Crisana","X1992.01.01",11.1274518966675
"3445","Tg. Jiu","Oltenia","X1992.01.01",10.583643913269
"3446","Ramnicu Valcea","Oltenia","X1992.01.01",10.0683565139771
"3447","Semenic","Banat-Crisana","X1992.01.01",6.48394536972046
"3448","Curtea de Arges","Muntenia","X1992.01.01",9.44180774688721
"3449","Buzau","Muntenia","X1992.01.01",11.1038627624512
"3450","Sulina","Dobrogea","X1992.01.01",11.1778078079224
"3451","Tulcea","Dobrogea","X1992.01.01",11.2439727783203
"3452","Gorgova","Dobrogea","X1992.01.01",11.1623563766479
"3453","Braila","Dobrogea","X1992.01.01",11.0344934463501
